,gene_name,baseMean_Mono_h24,baseMean_Control_h24,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
ENSG00000072071,ADGRL1,708.2114122,855.0835093,800.9705681,-0.2719834,0.194749797,-1.396578606,0.162540327,0.897476576,adhesion G protein-coupled receptor L1 [Source:HGNC Symbol;Acc:HGNC:20973]
ENSG00000072163,LIMS2,220.7719189,233.5326188,242.9272763,-0.081095625,0.234614989,-0.345654066,0.729602709,0.96925777,LIM zinc finger domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16084]
ENSG00000072201,LNX1,333.5823039,329.7835261,257.1919885,0.016289554,0.189706493,0.085867141,0.931572033,0.99589958,ligand of numb-protein X 1 [Source:HGNC Symbol;Acc:HGNC:6657]
ENSG00000072210,ALDH3A2,6629.415077,6565.551682,6128.173959,0.013923814,0.062447377,0.222968756,0.823559824,0.982148504,aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403]
ENSG00000072310,SREBF1,1425.551733,1521.115809,1790.600201,-0.093466176,0.158675736,-0.589038868,0.555835201,0.944359462,sterol regulatory element binding transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11289]
ENSG00000072571,HMMR,2463.319954,2711.787952,1448.608471,-0.138791854,0.165239021,-0.839945996,0.400938667,0.925889643,hyaluronan mediated motility receptor [Source:HGNC Symbol;Acc:HGNC:5012]
ENSG00000072682,P4HA2,6695.700536,6884.881765,11063.13159,-0.040067058,0.091076356,-0.439928201,0.65998911,0.961150845,prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547]
ENSG00000072840,EVC,4042.675695,4134.050734,4459.970569,-0.032205888,0.15491562,-0.207893098,0.835312438,0.983517517,EvC ciliary complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:3497]
ENSG00000072952,IRAG1,233.3629897,266.5227652,180.378996,-0.192921464,0.179561494,-1.074403312,0.282641959,0.904694616,"inositol 1,4,5-triphosphate receptor associated 1 [Source:HGNC Symbol;Acc:HGNC:7237]"
ENSG00000073111,MCM2,6267.872238,7940.929482,4582.269777,-0.341218085,0.113143813,-3.015790918,0.002563099,0.290867089,minichromosome maintenance complex component 2 [Source:HGNC Symbol;Acc:HGNC:6944]
ENSG00000073150,PANX2,302.0338906,314.906406,334.7016195,-0.05988017,0.209172209,-0.286272113,0.774669716,0.976374205,pannexin 2 [Source:HGNC Symbol;Acc:HGNC:8600]
ENSG00000073756,PTGS2,6188.125875,4946.046542,12771.94477,0.323014489,0.107713194,2.998838637,0.002710108,0.296908185,prostaglandin-endoperoxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:9605]
ENSG00000073849,ST6GAL1,9678.621564,9463.150435,13377.48309,0.032412382,0.085541501,0.378908274,0.70475598,0.967382556,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10860]"
ENSG00000073910,FRY,5000.313243,5603.375684,4572.732576,-0.164336917,0.05522715,-2.975654462,0.002923641,0.310537318,FRY microtubule binding protein [Source:HGNC Symbol;Acc:HGNC:20367]
ENSG00000074410,CA12,385.8863602,374.3144795,371.8840346,0.044345344,0.107308379,0.413251459,0.67942239,0.963884915,carbonic anhydrase 12 [Source:HGNC Symbol;Acc:HGNC:1371]
ENSG00000074527,NTN4,26727.67517,25351.6247,45727.94098,0.076249256,0.063954518,1.192241904,0.233166407,0.897476576,netrin 4 [Source:HGNC Symbol;Acc:HGNC:13658]
ENSG00000074800,ENO1,144242.2188,151267.7846,141262.5932,-0.068606966,0.091785357,-0.747471798,0.45477882,0.928682335,enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]
ENSG00000074855,ANO8,338.3750383,470.3444811,414.6707119,-0.474374107,0.200507708,-2.365864697,0.017988017,0.651917826,anoctamin 8 [Source:HGNC Symbol;Acc:HGNC:29329]
ENSG00000075213,SEMA3A,3156.361309,3089.746072,4500.557284,0.030494921,0.100344126,0.303903399,0.761201488,0.973759601,semaphorin 3A [Source:HGNC Symbol;Acc:HGNC:10723]
ENSG00000075218,GTSE1,1340.692524,1733.782131,808.2381923,-0.370778841,0.149876092,-2.473902527,0.013364615,0.584837641,G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]
ENSG00000075223,SEMA3C,125.353096,156.7636053,197.1034674,-0.319616226,0.241256954,-1.324795911,0.185238851,0.897476576,semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]
ENSG00000075275,CELSR1,1834.747462,2117.967177,2233.477793,-0.207080492,0.236883268,-0.874187922,0.382015922,0.925183123,cadherin EGF LAG seven-pass G-type receptor 1 [Source:HGNC Symbol;Acc:HGNC:1850]
ENSG00000075420,FNDC3B,47843.06679,43383.04232,58404.53907,0.141154488,0.075607308,1.866942384,0.061909634,0.866052086,fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24670]
ENSG00000075651,PLD1,11845.47822,10807.12624,14644.05286,0.132197321,0.052580185,2.514204195,0.011930134,0.563205316,phospholipase D1 [Source:HGNC Symbol;Acc:HGNC:9067]
ENSG00000075702,WDR62,567.3356605,712.4336212,395.9910602,-0.327868985,0.127059654,-2.580433483,0.009867636,0.522450894,WD repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:24502]
ENSG00000076003,MCM6,4935.800578,5450.320621,3641.278673,-0.143013026,0.079103694,-1.807918412,0.0706192,0.882955394,minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]
ENSG00000076067,RBMS2,9573.329739,9402.935263,9241.499217,0.025875042,0.155733262,0.166149746,0.868039107,0.988866855,RNA binding motif single stranded interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9909]
ENSG00000076344,RGS11,394.0175929,366.6829554,533.7903101,0.104698451,0.139206716,0.752107758,0.451986259,0.928682335,regulator of G protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993]
ENSG00000076382,SPAG5,3145.225443,3959.151479,1944.426823,-0.331973866,0.115511631,-2.873943194,0.004053819,0.365690622,sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]
ENSG00000076554,TPD52,685.3591002,617.5942655,561.5238996,0.149749883,0.220948898,0.677757997,0.497925147,0.937563007,tumor protein D52 [Source:HGNC Symbol;Acc:HGNC:12005]
ENSG00000076770,MBNL3,816.0203061,781.0735663,553.2681445,0.06284136,0.145488141,0.431934583,0.665788959,0.96245165,muscleblind like splicing regulator 3 [Source:HGNC Symbol;Acc:HGNC:20564]
ENSG00000077092,RARB,4004.553983,3676.641417,6785.196641,0.123031636,0.102677037,1.198239055,0.230823965,0.897476576,retinoic acid receptor beta [Source:HGNC Symbol;Acc:HGNC:9865]
ENSG00000077150,NFKB2,1208.663482,885.3183302,2377.55841,0.449864205,0.134525396,3.344083863,0.000825548,0.161604657,nuclear factor kappa B subunit 2 [Source:HGNC Symbol;Acc:HGNC:7795]
ENSG00000077232,DNAJC10,36625.18138,33052.88247,42517.59723,0.148043114,0.083707906,1.768567869,0.076966017,0.885353177,DnaJ heat shock protein family (Hsp40) member C10 [Source:HGNC Symbol;Acc:HGNC:24637]
ENSG00000077782,FGFR1,11988.49737,12933.41939,11360.06811,-0.109398146,0.094195776,-1.161391211,0.245482842,0.900482151,fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]
ENSG00000078018,MAP2,1320.364188,1262.10722,1063.941057,0.065007409,0.105154983,0.618205692,0.536439758,0.942590877,microtubule associated protein 2 [Source:HGNC Symbol;Acc:HGNC:6839]
ENSG00000078081,LAMP3,122.2909008,88.07962644,293.8728098,0.470710258,0.362580399,1.298223124,0.194210674,0.897476576,lysosomal associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:14582]
ENSG00000078098,FAP,604.1540104,539.5141485,833.7639577,0.161718186,0.132568893,1.219880334,0.222510242,0.897476576,fibroblast activation protein alpha [Source:HGNC Symbol;Acc:HGNC:3590]
ENSG00000078237,TIGAR,2507.9728,2217.961641,2076.114823,0.177058211,0.122364043,1.446979094,0.147902779,0.897476576,TP53 induced glycolysis regulatory phosphatase [Source:HGNC Symbol;Acc:HGNC:1185]
ENSG00000078804,TP53INP2,1027.867443,966.7440338,913.1876976,0.08839876,0.245954242,0.359411406,0.719287343,0.968347404,tumor protein p53 inducible nuclear protein 2 [Source:HGNC Symbol;Acc:HGNC:16104]
ENSG00000079102,RUNX1T1,2517.766137,2659.717658,1999.132419,-0.079238886,0.168578044,-0.470042745,0.638324479,0.958032192,RUNX1 partner transcriptional co-repressor 1 [Source:HGNC Symbol;Acc:HGNC:1535]
ENSG00000079150,FKBP7,1892.843612,1780.337512,1575.828958,0.088115099,0.095413768,0.92350507,0.35574406,0.918132969,FKBP prolyl isomerase 7 [Source:HGNC Symbol;Acc:HGNC:3723]
ENSG00000079156,OSBPL6,1105.762063,1207.385843,1174.934861,-0.126580546,0.081614834,-1.550950239,0.120913609,0.897476576,oxysterol binding protein like 6 [Source:HGNC Symbol;Acc:HGNC:16388]
ENSG00000079257,LXN,11079.82213,11024.81058,11317.16275,0.007115326,0.125876442,0.056526272,0.954922567,0.996893295,latexin [Source:HGNC Symbol;Acc:HGNC:13347]
ENSG00000079308,TNS1,4278.132225,5118.87006,4035.23463,-0.258849323,0.249325342,-1.038199008,0.299177414,0.906947979,tensin 1 [Source:HGNC Symbol;Acc:HGNC:11973]
ENSG00000079385,CEACAM1,222.1927468,175.2970841,193.7710215,0.340995821,0.191460004,1.781029013,0.074907711,0.884961886,CEA cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:1814]
ENSG00000079616,KIF22,2768.210717,3421.080181,1948.627369,-0.305323076,0.091780793,-3.326655479,0.00087895,0.161604657,kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]
ENSG00000079739,PGM1,2423.138664,2745.649637,3219.201786,-0.179881439,0.082552919,-2.17898337,0.029332904,0.736629047,phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]
ENSG00000079841,RIMS1,820.0527431,882.890492,885.1012166,-0.107024161,0.144362117,-0.741359045,0.45847577,0.928682335,regulating synaptic membrane exocytosis 1 [Source:HGNC Symbol;Acc:HGNC:17282]
ENSG00000080031,PTPRH,65.57387313,67.22872552,158.91119,-0.031392314,0.197995445,-0.158550686,0.874022884,0.990266491,protein tyrosine phosphatase receptor type H [Source:HGNC Symbol;Acc:HGNC:9672]
ENSG00000080986,NDC80,2259.562562,2752.472457,1374.172588,-0.284862718,0.127693138,-2.230838102,0.025691855,0.718266529,NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]
ENSG00000081041,CXCL2,203.0192138,135.0967718,2386.32371,0.579850611,0.107924695,5.372733379,7.7552E-08,9.74742E-05,C-X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:4603]
ENSG00000081189,MEF2C,5441.504993,5284.161218,4105.187607,0.042110081,0.092791452,0.453814225,0.649962544,0.958954649,myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]
ENSG00000081320,STK17B,2466.675098,2487.546666,2326.085062,-0.012504607,0.121987308,-0.102507446,0.918353903,0.994471725,serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]
ENSG00000081853,PCDHGA2,236.8695717,239.8787839,212.135812,-0.017059358,0.195395237,-0.087306928,0.930427547,0.99589958,"protocadherin gamma subfamily A, 2 [Source:HGNC Symbol;Acc:HGNC:8700]"
ENSG00000082397,EPB41L3,13611.23803,13261.42195,17252.97157,0.037505703,0.062267318,0.602333687,0.546952041,0.943526461,erythrocyte membrane protein band 4.1 like 3 [Source:HGNC Symbol;Acc:HGNC:3380]
ENSG00000082497,SERTAD4,331.0025383,317.7905308,314.2300482,0.057864908,0.140764055,0.411077303,0.681015852,0.963970173,SERTA domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25236]
ENSG00000082641,NFE2L1,25350.64985,27569.3066,31279.37125,-0.120982467,0.065789783,-1.838924857,0.065926239,0.877361903,"nuclear factor, erythroid 2 like 1 [Source:HGNC Symbol;Acc:HGNC:7781]"
ENSG00000083223,TUT7,8373.765796,7630.790046,8759.957731,0.133948129,0.064274761,2.083992625,0.037160838,0.790156768,terminal uridylyl transferase 7 [Source:HGNC Symbol;Acc:HGNC:25817]
ENSG00000083799,CYLD,6840.449294,5834.563295,8501.420821,0.22934029,0.074488644,3.078862467,0.002077926,0.26117219,CYLD lysine 63 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:2584]
ENSG00000083857,FAT1,9427.571162,9514.958421,8161.032062,-0.01333504,0.068010507,-0.196073233,0.844552847,0.985368537,FAT atypical cadherin 1 [Source:HGNC Symbol;Acc:HGNC:3595]
ENSG00000084112,SSH1,7660.163298,7246.011912,7663.768816,0.080176352,0.183033328,0.438042368,0.661355571,0.961150845,slingshot protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30579]
ENSG00000084636,COL16A1,75.06046489,125.8052769,153.4236659,-0.741122491,0.280509701,-2.642056547,0.00824043,0.486466034,collagen type XVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2193]
ENSG00000084710,EFR3B,1222.769898,1486.604015,909.8082506,-0.281528695,0.109139296,-2.579535558,0.009893327,0.522450894,EFR3 homolog B [Source:HGNC Symbol;Acc:HGNC:29155]
ENSG00000084734,GCKR,252.2693235,218.7802967,195.5010612,0.205634579,0.151863271,1.354077111,0.175711778,0.897476576,glucokinase regulator [Source:HGNC Symbol;Acc:HGNC:4196]
ENSG00000085449,WDFY1,11580.96979,10086.58567,12934.7667,0.19924043,0.122318334,1.628868077,0.103340949,0.897476576,WD repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20451]
ENSG00000085465,OVGP1,149.4265956,134.4701672,145.895141,0.155187838,0.192446877,0.806393122,0.420016212,0.925889643,oviductal glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:8524]
ENSG00000085644,ZNF213,477.1157148,588.3147655,489.1253186,-0.301928558,0.202799304,-1.488804704,0.136538803,0.897476576,zinc finger protein 213 [Source:HGNC Symbol;Acc:HGNC:13005]
ENSG00000085831,TTC39A,170.6306388,151.4828312,222.627478,0.172809174,0.187827158,0.920043595,0.357549978,0.918547743,tetratricopeptide repeat domain 39A [Source:HGNC Symbol;Acc:HGNC:18657]
ENSG00000085840,ORC1,970.3357421,1078.103816,589.362396,-0.151920397,0.121655148,-1.248779022,0.211745909,0.897476576,origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487]
ENSG00000085871,MGST2,3240.126073,3259.989086,2479.822157,-0.008872419,0.142104172,-0.06243602,0.950215611,0.996893295,microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:HGNC:7063]
ENSG00000085999,RAD54L,408.5688821,505.0838023,241.8735839,-0.305945886,0.236882375,-1.291551919,0.196512364,0.897476576,RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]
ENSG00000086061,DNAJA1,23923.95108,23397.01683,24358.43261,0.032123403,0.10219786,0.314325594,0.753273762,0.97263968,DnaJ heat shock protein family (Hsp40) member A1 [Source:HGNC Symbol;Acc:HGNC:5229]
ENSG00000086062,B4GALT1,3634.92787,3404.954301,3768.410815,0.09425773,0.154592892,0.609715809,0.54205008,0.943353479,"beta-1,4-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:924]"
ENSG00000086065,CHMP5,5656.132334,5735.109336,7043.791183,-0.02003858,0.113464187,-0.17660709,0.859817024,0.988099999,charged multivesicular body protein 5 [Source:HGNC Symbol;Acc:HGNC:26942]
ENSG00000086696,HSD17B2,52.34804012,55.48249077,106.2315173,-0.08260913,0.224553614,-0.367881542,0.712961564,0.96757907,hydroxysteroid 17-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5211]
ENSG00000086991,NOX4,8637.401525,8231.275923,8829.186939,0.069344638,0.065722099,1.055119048,0.291370881,0.904772647,NADPH oxidase 4 [Source:HGNC Symbol;Acc:HGNC:7891]
ENSG00000087086,FTL,188690.4294,195401.9986,185902.2332,-0.050421945,0.077768906,-0.648356102,0.516754656,0.93894517,ferritin light chain [Source:HGNC Symbol;Acc:HGNC:3999]
ENSG00000087303,NID2,9719.801798,7428.959121,8016.792718,0.387762513,0.11637592,3.331982358,0.000862297,0.161604657,nidogen 2 [Source:HGNC Symbol;Acc:HGNC:13389]
ENSG00000087494,PTHLH,591.2809008,541.3161392,705.083543,0.126595959,0.106930812,1.183905336,0.236450538,0.897845689,parathyroid hormone like hormone [Source:HGNC Symbol;Acc:HGNC:9607]
ENSG00000087586,AURKA,3473.53941,3938.25027,2346.917839,-0.181264853,0.102321091,-1.771529712,0.076472656,0.885353177,aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]
ENSG00000087842,PIR,8048.84168,8563.062209,8728.909684,-0.089336086,0.092868936,-0.961958755,0.336070323,0.91381957,pirin [Source:HGNC Symbol;Acc:HGNC:30048]
ENSG00000088305,DNMT3B,697.3737888,733.6803545,611.6306849,-0.072993918,0.089209922,-0.818226449,0.413227895,0.925889643,DNA methyltransferase 3 beta [Source:HGNC Symbol;Acc:HGNC:2979]
ENSG00000088325,TPX2,7882.972319,9340.019589,4978.608718,-0.244670301,0.092246892,-2.652341931,0.007993555,0.486145643,TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]
ENSG00000088340,FER1L4,190.3431337,220.9849468,387.1564197,-0.21291755,0.17793495,-1.196603311,0.231461209,0.897476576,fer-1 like family member 4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15801]
ENSG00000088367,EPB41L1,843.36333,951.7188734,877.7578164,-0.174305875,0.178029741,-0.979082895,0.327539023,0.911062122,erythrocyte membrane protein band 4.1 like 1 [Source:HGNC Symbol;Acc:HGNC:3378]
ENSG00000088543,C3orf18,401.2147998,412.5461465,592.7590657,-0.039656276,0.133520816,-0.297004444,0.766463116,0.975133123,chromosome 3 open reading frame 18 [Source:HGNC Symbol;Acc:HGNC:24837]
ENSG00000088727,KIF9,959.8871543,1039.347134,888.5618547,-0.114507288,0.132478982,-0.864343054,0.387399466,0.925889643,kinesin family member 9 [Source:HGNC Symbol;Acc:HGNC:16666]
ENSG00000088756,ARHGAP28,6667.890639,7189.999537,4818.531284,-0.108868215,0.081233138,-1.340194635,0.180182075,0.897476576,Rho GTPase activating protein 28 [Source:HGNC Symbol;Acc:HGNC:25509]
ENSG00000088882,CPXM1,398.7274468,515.5419067,415.4962562,-0.369608111,0.120294697,-3.072522056,0.002122581,0.263674134,"carboxypeptidase X, M14 family member 1 [Source:HGNC Symbol;Acc:HGNC:15771]"
ENSG00000088899,LZTS3,336.0609048,331.2529362,550.3634572,0.020068833,0.104714864,0.19165219,0.848014658,0.98574851,leucine zipper tumor suppressor family member 3 [Source:HGNC Symbol;Acc:HGNC:30139]
ENSG00000089041,P2RX7,146.8462376,134.2982359,165.8116347,0.127050147,0.188291206,0.674753482,0.499832399,0.937563007,purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]
ENSG00000089127,OAS1,981.3473392,1055.457115,1979.847906,-0.104685895,0.117126975,-0.893781256,0.37143894,0.922186203,2'-5'-oligoadenylate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:8086]
ENSG00000089685,BIRC5,4299.107963,5752.840294,2655.250251,-0.420163949,0.138665859,-3.030046118,0.002445164,0.282241786,baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]
ENSG00000089723,OTUB2,531.4104884,484.5651607,565.6184825,0.133753026,0.100791708,1.327024101,0.18450071,0.897476576,"OTU deubiquitinase, ubiquitin aldehyde binding 2 [Source:HGNC Symbol;Acc:HGNC:20351]"
ENSG00000090006,LTBP4,865.5972194,948.3836515,1241.414523,-0.131674771,0.238493598,-0.552110297,0.580872787,0.948424847,latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717]
ENSG00000090339,ICAM1,2715.658284,1389.814642,25157.15753,0.966529092,0.093890451,10.29422142,7.48224E-25,2.41826E-21,intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]
ENSG00000090376,IRAK3,1373.18428,1491.056801,1716.574434,-0.1193983,0.070256479,-1.699463191,0.089231944,0.894474194,interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020]
ENSG00000090889,KIF4A,3284.080765,3943.73736,1923.452707,-0.264055633,0.102914059,-2.565787762,0.010294179,0.533077783,kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]
ENSG00000091073,DTX2,271.4982913,288.5544961,288.7954442,-0.087666448,0.248714033,-0.352478895,0.724479143,0.96925777,deltex E3 ubiquitin ligase 2 [Source:HGNC Symbol;Acc:HGNC:15973]
ENSG00000091129,NRCAM,26314.34089,23671.22224,25134.35323,0.152686458,0.086203758,1.771227408,0.076522893,0.885353177,neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]
ENSG00000091409,ITGA6,88999.07415,88802.93808,81932.31515,0.003176232,0.067988514,0.046717185,0.962738633,0.997563975,integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]
ENSG00000091651,ORC6,1177.733431,1503.881626,888.2270729,-0.352798441,0.105915444,-3.33094427,0.000865519,0.161604657,origin recognition complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:17151]
ENSG00000091844,RGS17,1014.599848,852.7705451,892.6971822,0.250449982,0.157665914,1.588485278,0.112176648,0.897476576,regulator of G protein signaling 17 [Source:HGNC Symbol;Acc:HGNC:14088]
ENSG00000091879,ANGPT2,11652.35819,10776.26697,11012.9803,0.112679303,0.097265862,1.158467119,0.246673462,0.900482151,angiopoietin 2 [Source:HGNC Symbol;Acc:HGNC:485]
ENSG00000091972,CD200,712.2139839,709.3608279,675.2500048,0.005105605,0.133461123,0.03825537,0.969484074,0.997563975,CD200 molecule [Source:HGNC Symbol;Acc:HGNC:7203]
ENSG00000092010,PSME1,4670.529906,4417.121416,7457.571974,0.08057199,0.108480021,0.742735754,0.457641679,0.928682335,proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]
ENSG00000092096,SLC22A17,84.48562,99.11083704,116.1581969,-0.231319652,0.218404684,-1.059133198,0.289539123,0.904772647,solute carrier family 22 member 17 [Source:HGNC Symbol;Acc:HGNC:23095]
